3880,100,4.0,100,100,100,
16105,100,2.0,100,100,100,
19805,100,3.0,100,100,100,
18663,100,4.0,100,100,100,
4229,100,2.0,100,100,100,
18375,100,4.0,100,100,100,
19984,100,5.0,100,100,100,
18300,100,3.0,100,100,100,
3896,100,3.0,100,100,100,
18107,100,4.0,100,100,100,
20119,100,5.0,100,100,100,
18018,100,3.0,100,100,100,
4315,100,3.0,100,100,100,
18156,100,3.0,100,100,100,
19912,100,3.0,100,100,100,
17995,100,5.0,100,100,100,
4043,100,1.0,100,100,100,
18305,100,3.0,100,100,100,
19947,100,3.0,100,100,100,
18221,100,4.0,100,100,100,
3870,100,3.0,100,100,100,
18158,100,3.0,100,100,100,
20047,100,2.0,100,100,100,
18416,100,3.0,100,100,100,
4256,100,4.0,100,100,100,
18648,100,5.0,100,100,100,
19560,100,3.0,100,100,100,
17990,100,2.0,100,100,100,
4251,100,4.0,100,100,100,
18635,100,3.0,100,100,100,
20093,100,4.0,100,100,100,
18254,100,4.0,100,100,100,
3657,100,4.0,100,100,100,
18512,100,2.0,100,100,100,
19764,100,3.0,100,100,100,
18101,100,4.0,100,100,100,
4032,100,3.0,100,100,100,
18323,100,5.0,100,100,100,
19678,100,3.0,100,100,100,
18176,100,4.0,100,100,100,
3773,100,5.0,100,100,100,
18518,100,3.0,100,100,100,
19635,100,4.0,100,100,100,
18055,100,3.0,100,100,100,
4062,100,4.0,100,100,100,
18198,100,4.0,100,100,100,
19942,100,2.0,100,100,100,
14455,100,4.0,100,100,100,
3798,100,4.0,100,100,100,
14314,100,1.0,100,100,100,
19592,100,4.0,100,100,100,
14851,100,4.0,100,100,100,
4436,100,3.0,100,100,100,
14380,100,4.0,100,100,100,
19673,100,3.0,100,100,100,
14414,100,3.0,100,100,100,
3782,100,3.0,100,100,100,
14865,100,3.0,100,100,100,
19503,100,4.0,100,100,100,
14580,100,3.0,100,100,100,
4350,100,4.0,100,100,100,
14344,100,3.0,100,100,100,
19985,100,2.0,100,100,100,
14427,100,2.0,100,100,100,
4429,100,5.0,100,100,100,
14675,100,3.0,100,100,100,
19772,100,4.0,100,100,100,
14808,100,4.0,100,100,100,
4380,100,4.0,100,100,100,
14325,100,3.0,100,100,100,
19680,100,4.0,100,100,100,
14653,100,4.0,100,100,100,
3905,100,3.0,100,100,100,
14892,100,3.0,100,100,100,
19995,100,4.0,100,100,100,
14789,100,3.0,100,100,100,
4399,100,3.0,100,100,100,
14402,100,3.0,100,100,100,
19802,100,3.0,100,100,100,
14667,100,4.0,100,100,100,
3737,100,3.0,100,100,100,
14463,100,3.0,100,100,100,
19859,100,4.0,100,100,100,
14750,100,4.0,100,100,100,
4337,100,3.0,100,100,100,
14539,100,3.0,100,100,100,
20043,100,4.0,100,100,100,
14350,100,2.0,100,100,100,
4262,100,3.0,100,100,100,
14724,100,4.0,100,100,100,
19574,100,2.0,100,100,100,
14562,100,3.0,100,100,100,
4027,100,4.0,100,100,100,
22204,100,3.0,100,100,100,
13169,100,4.0,100,100,100,
22096,100,3.0,100,100,100,
3687,100,1.0,100,100,100,
22547,100,5.0,100,100,100,
13328,100,4.0,100,100,100,
22589,100,4.0,100,100,100,
4116,100,4.0,100,100,100,
22068,100,4.0,100,100,100,
13367,100,3.0,100,100,100,
21896,100,3.0,100,100,100,
3936,100,5.0,100,100,100,
22440,100,3.0,100,100,100,
13095,100,3.0,100,100,100,
21955,100,2.5,100,100,100,
4212,100,4.0,100,100,100,
22017,100,4.0,100,100,100,
13058,100,4.0,100,100,100,
21944,100,4.0,100,100,100,
4227,100,4.0,100,100,100,
22341,100,3.0,100,100,100,
13383,100,3.0,100,100,100,
22351,100,3.0,100,100,100,
3941,100,4.0,100,100,100,
22517,100,4.0,100,100,100,
12885,100,4.0,100,100,100,
21885,100,3.0,100,100,100,
4039,100,3.0,100,100,100,
22532,100,3.0,100,100,100,
13038,100,3.0,100,100,100,
21989,100,4.0,100,100,100,
4364,100,3.5,100,100,100,
22057,100,3.0,100,100,100,
12930,100,3.0,100,100,100,
21824,100,3.0,100,100,100,
6217,100,4.0,100,100,100,
22006,100,4.0,100,100,100,
13122,100,3.0,100,100,100,
22121,100,3.0,100,100,100,
6026,100,4.0,100,100,100,
22546,100,4.0,100,100,100,
13310,100,2.0,100,100,100,
21963,100,4.0,100,100,100,
6398,100,3.0,100,100,100,
22431,100,3.0,100,100,100,
13248,100,5.0,100,100,100,
22564,100,3.0,100,100,100,
6297,100,3.0,100,100,100,
22018,100,3.0,100,100,100,
12993,100,3.0,100,100,100,
22319,100,4.0,100,100,100,
6534,100,4.0,100,100,100,
22566,100,4.0,100,100,100,
12956,100,4.0,100,100,100,
22090,100,3.0,100,100,100,
6267,100,3.0,100,100,100,
22038,100,4.0,100,100,100,
12946,100,3.0,100,100,100,
21867,100,3.0,100,100,100,
6313,100,3.0,100,100,100,
21957,100,3.0,100,100,100,
13272,100,3.0,100,100,100,
22037,100,3.5,100,100,100,
6205,100,4.0,100,100,100,
21816,100,2.0,100,100,100,
13490,100,3.0,100,100,100,
21952,100,4.0,100,100,100,
6184,100,2.0,100,100,100,
22420,100,3.0,100,100,100,
12494,100,4.0,100,100,100,
21017,100,3.0,100,100,100,
6018,100,2.5,100,100,100,
20573,100,5.0,100,100,100,
12243,100,1.0,100,100,100,
20360,100,4.0,100,100,100,
6647,100,3.0,100,100,100,
20205,100,4.0,100,100,100,
12766,100,4.0,100,100,100,
20556,100,3.0,100,100,100,
6587,100,3.0,100,100,100,
20722,100,3.0,100,100,100,
12312,100,4.0,100,100,100,
20247,100,2.0,100,100,100,
6518,100,4.0,100,100,100,
20602,100,2.0,100,100,100,
12392,100,2.0,100,100,100,
20387,100,2.0,100,100,100,
6254,100,3.0,100,100,100,
20416,100,3.0,100,100,100,
12576,100,2.0,100,100,100,
20887,100,3.0,100,100,100,
6500,100,3.0,100,100,100,
20287,100,2.0,100,100,100,
12738,100,5.0,100,100,100,
20225,100,2.0,100,100,100,
6682,100,3.0,100,100,100,
20948,100,4.0,100,100,100,
12706,100,3.0,100,100,100,
20561,100,1.0,100,100,100,
6200,100,3.0,100,100,100,
20702,100,3.0,100,100,100,
12230,100,4.0,100,100,100,
20496,100,3.0,100,100,100,
6174,100,3.0,100,100,100,
20912,100,3.0,100,100,100,
12109,100,4.0,100,100,100,
20849,100,3.0,100,100,100,
6167,100,5.0,100,100,100,
20992,100,4.0,100,100,100,
12116,100,3.0,100,100,100,
20480,100,3.0,100,100,100,
6266,100,3.0,100,100,100,
20404,100,3.0,100,100,100,
12146,100,4.0,100,100,100,
20451,100,3.0,100,100,100,
6481,100,3.5,100,100,100,
20330,100,3.0,100,100,100,
12477,100,5.0,100,100,100,
20756,100,1.0,100,100,100,
6446,100,3.0,100,100,100,
20323,100,4.0,100,100,100,
12175,100,3.0,100,100,100,
20410,100,4.0,100,100,100,
6066,100,3.0,100,100,100,
20816,100,3.0,100,100,100,
12278,100,4.0,100,100,100,
14128,100,4.0,100,100,100,
6381,100,3.0,100,100,100,
14076,100,3.0,100,100,100,
12422,100,3.0,100,100,100,
13749,100,4.0,100,100,100,
6542,100,3.0,100,100,100,
14207,100,3.0,100,100,100,
12351,100,3.0,100,100,100,
14172,100,4.0,100,100,100,
6273,100,4.0,100,100,100,
13966,100,3.0,100,100,100,
12755,100,3.0,100,100,100,
13972,100,4.0,100,100,100,
6386,100,3.0,100,100,100,
13929,100,4.0,100,100,100,
12194,100,3.0,100,100,100,
13971,100,3.0,100,100,100,
6586,100,5.0,100,100,100,
13705,100,4.0,100,100,100,
12490,100,3.0,100,100,100,
14101,100,4.0,100,100,100,
6560,100,4.0,100,100,100,
13709,100,3.0,100,100,100,
12362,100,4.0,100,100,100,
13681,100,3.0,100,100,100,
6255,100,3.0,100,100,100,
13714,100,3.0,100,100,100,
12452,100,3.0,100,100,100,
13533,100,4.0,100,100,100,
6161,100,3.0,100,100,100,
14094,100,3.0,100,100,100,
12188,100,3.0,100,100,100,
13965,100,4.0,100,100,100,
6566,100,3.0,100,100,100,
13610,100,4.0,100,100,100,
12257,100,3.0,100,100,100,
13594,100,3.0,100,100,100,
6019,100,3.0,100,100,100,
13585,100,3.0,100,100,100,
12668,100,1.0,100,100,100,
14189,100,3.0,100,100,100,
6488,100,4.0,100,100,100,
13623,100,3.0,100,100,100,
12639,100,1.0,100,100,100,
13767,100,3.0,100,100,100,
6626,100,4.0,100,100,100,
13882,100,4.0,100,100,100,
12190,100,3.0,100,100,100,
14080,100,5.0,100,100,100,
5973,100,3.0,100,100,100,
13912,100,3.0,100,100,100,
12493,100,3.0,100,100,100,
13800,100,3.0,100,100,100,
6015,100,3.0,100,100,100,
13836,100,4.0,100,100,100,
12204,100,3.0,100,100,100,
13976,100,3.0,100,100,100,
6428,100,3.0,100,100,100,
13872,100,4.0,100,100,100,
12048,100,3.0,100,100,100,
14005,100,3.0,100,100,100,
6349,100,4.0,100,100,100,
13878,100,3.0,100,100,100,
12125,100,4.0,100,100,100,
17804,100,3.0,100,100,100,
6612,100,4.0,100,100,100,
17722,100,3.0,100,100,100,
12183,100,5.0,100,100,100,
17235,100,3.0,100,100,100,
6583,100,2.0,100,100,100,
17418,100,3.0,100,100,100,
12654,100,4.0,100,100,100,
17417,100,2.0,100,100,100,
6499,100,3.0,100,100,100,
17290,100,2.0,100,100,100,
12676,100,4.0,100,100,100,
17684,100,3.0,100,100,100,
8718,100,4.0,100,100,100,
17492,100,3.0,100,100,100,
3012,100,3.0,100,100,100,
17897,100,3.0,100,100,100,
8255,100,3.0,100,100,100,
17954,100,4.0,100,100,100,
3172,100,3.0,100,100,100,
17837,100,3.0,100,100,100,
8300,100,3.0,100,100,100,
17727,100,3.0,100,100,100,
3059,100,3.0,100,100,100,
17369,100,3.0,100,100,100,
8382,100,4.0,100,100,100,
17752,100,3.0,100,100,100,
3030,100,3.0,100,100,100,
17438,100,3.0,100,100,100,
8805,100,3.0,100,100,100,
17803,100,2.0,100,100,100,
3301,100,3.0,100,100,100,
17419,100,3.0,100,100,100,
8323,100,2.0,100,100,100,
17280,100,3.0,100,100,100,
3443,100,4.0,100,100,100,
17348,100,3.0,100,100,100,
8729,100,1.0,100,100,100,
17553,100,3.0,100,100,100,
3052,100,3.0,100,100,100,
17378,100,3.0,100,100,100,
8634,100,4.0,100,100,100,
17414,100,5.0,100,100,100,
3225,100,5.0,100,100,100,
17416,100,3.5,100,100,100,
8377,100,4.0,100,100,100,
17618,100,3.0,100,100,100,
3471,100,5.0,100,100,100,
17610,100,3.0,100,100,100,
8345,100,3.0,100,100,100,
17838,100,3.0,100,100,100,
3132,100,3.0,100,100,100,
17335,100,3.0,100,100,100,
8723,100,3.0,100,100,100,
17577,100,3.0,100,100,100,
3460,100,3.0,100,100,100,
16681,100,2.5,100,100,100,
8367,100,3.0,100,100,100,
17036,100,4.0,100,100,100,
3080,100,3.0,100,100,100,
16929,100,4.0,100,100,100,
8370,100,4.0,100,100,100,
16612,100,3.0,100,100,100,
2966,100,3.0,100,100,100,
16870,100,3.0,100,100,100,
8394,100,4.0,100,100,100,
16956,100,3.0,100,100,100,
3487,100,3.0,100,100,100,
16825,100,3.0,100,100,100,
8811,100,2.0,100,100,100,
17153,100,4.0,100,100,100,
2927,100,3.0,100,100,100,
17045,100,3.0,100,100,100,
8435,100,4.0,100,100,100,
16907,100,4.0,100,100,100,
3334,100,2.0,100,100,100,
17052,100,3.0,100,100,100,
8703,100,4.0,100,100,100,
16964,100,4.0,100,100,100,
3453,100,3.0,100,100,100,
16928,100,3.0,100,100,100,
8529,100,3.0,100,100,100,
16842,100,4.0,100,100,100,
3342,100,3.0,100,100,100,
16640,100,4.0,100,100,100,
8395,100,4.0,100,100,100,
16818,100,5.0,100,100,100,
3612,100,4.0,100,100,100,
17196,100,3.5,100,100,100,
8350,100,2.0,100,100,100,
17031,100,4.0,100,100,100,
3592,100,3.0,100,100,100,
16705,100,3.0,100,100,100,
8834,100,4.0,100,100,100,
16571,100,4.0,100,100,100,
3019,100,4.0,100,100,100,
17219,100,3.0,100,100,100,
8361,100,3.0,100,100,100,
17092,100,2.5,100,100,100,
3061,100,1.0,100,100,100,
16903,100,1.0,100,100,100,
8576,100,3.0,100,100,100,
16682,100,4.0,100,100,100,
3022,100,4.0,100,100,100,
16638,100,3.0,100,100,100,
8783,100,3.0,100,100,100,
16852,100,3.0,100,100,100,
3122,100,4.0,100,100,100,
16926,100,4.0,100,100,100,
8269,100,3.0,100,100,100,
16837,100,3.0,100,100,100,
2999,100,3.0,100,100,100,
23103,100,3.0,100,100,100,
8630,100,5.0,100,100,100,
23032,100,2.5,100,100,100,
3587,100,3.0,100,100,100,
22601,100,3.0,100,100,100,
8946,100,2.0,100,100,100,
22626,100,3.0,100,100,100,
2882,100,4.0,100,100,100,
22752,100,3.0,100,100,100,
8513,100,3.0,100,100,100,
23102,100,3.0,100,100,100,
6922,100,3.0,100,100,100,
22806,100,3.0,100,100,100,
8601,100,4.0,100,100,100,
23126,100,4.0,100,100,100,
6870,100,5.0,100,100,100,
23127,100,3.0,100,100,100,
8950,100,4.0,100,100,100,
22842,100,2.5,100,100,100,
7497,100,4.0,100,100,100,
22817,100,3.0,100,100,100,
8848,100,4.0,100,100,100,
22780,100,3.0,100,100,100,
6909,100,3.0,100,100,100,
22978,100,3.0,100,100,100,
8430,100,5.0,100,100,100,
22934,100,3.0,100,100,100,
7321,100,4.0,100,100,100,
23225,100,3.0,100,100,100,
8612,100,2.0,100,100,100,
22685,100,3.0,100,100,100,
7050,100,4.0,100,100,100,
22714,100,3.0,100,100,100,
8344,100,4.0,100,100,100,
22844,100,4.0,100,100,100,
7445,100,2.0,100,100,100,
22955,100,3.0,100,100,100,
8415,100,3.0,100,100,100,
22655,100,3.0,100,100,100,
7149,100,3.0,100,100,100,
22737,100,4.0,100,100,100,
8892,100,4.0,100,100,100,
22913,100,3.0,100,100,100,
6971,100,4.0,100,100,100,
22698,100,4.0,100,100,100,
8441,100,4.0,100,100,100,
22928,100,3.0,100,100,100,
6778,100,3.0,100,100,100,
22756,100,3.0,100,100,100,
8272,100,3.0,100,100,100,
23071,100,3.0,100,100,100,
7223,100,3.0,100,100,100,
23250,100,2.0,100,100,100,
8879,100,1.0,100,100,100,
22874,100,4.0,100,100,100,
7503,100,4.0,100,100,100,
22611,100,3.0,100,100,100,
8594,100,2.0,100,100,100,
23196,100,4.0,100,100,100,
6917,100,2.0,100,100,100,
22792,100,3.0,100,100,100,
8600,100,3.0,100,100,100,
23183,100,3.0,100,100,100,
6978,100,4.0,100,100,100,
23158,100,1.0,100,100,100,
5668,100,3.0,100,100,100,
22982,100,4.0,100,100,100,
11695,100,3.0,100,100,100,
22666,100,4.0,100,100,100,
7259,100,3.0,100,100,100,
22897,100,3.0,100,100,100,
5762,100,3.0,100,100,100,
22864,100,3.0,100,100,100,
11890,100,4.0,100,100,100,
9800,100,3.0,100,100,100,
21701,100,4.0,100,100,100,
6794,100,3.0,100,100,100,
9176,100,2.5,100,100,100,
21459,100,3.0,100,100,100,
5718,100,3.0,100,100,100,
9925,100,3.0,100,100,100,
21707,100,4.0,100,100,100,
11494,100,4.0,100,100,100,
9247,100,3.0,100,100,100,
21287,100,4.0,100,100,100,
6789,100,3.0,100,100,100,
10172,100,5.0,100,100,100,
21382,100,3.0,100,100,100,
5612,100,3.0,100,100,100,
9035,100,3.0,100,100,100,
21711,100,4.0,100,100,100,
11612,100,5.0,100,100,100,
9744,100,5.0,100,100,100,
21615,100,3.0,100,100,100,
7481,100,3.0,100,100,100,
9386,100,3.0,100,100,100,
21089,100,3.0,100,100,100,
5429,100,3.0,100,100,100,
9912,100,5.0,100,100,100,
21133,100,4.0,100,100,100,
11718,100,3.0,100,100,100,
9047,100,5.0,100,100,100,
21392,100,3.0,100,100,100,
6832,100,4.0,100,100,100,
9764,100,4.0,100,100,100,
21507,100,4.0,100,100,100,
5635,100,4.0,100,100,100,
9008,100,2.0,100,100,100,
21367,100,3.0,100,100,100,
11279,100,4.0,100,100,100,
9759,100,4.0,100,100,100,
21212,100,3.0,100,100,100,
7434,100,4.0,100,100,100,
9103,100,3.0,100,100,100,
21496,100,4.0,100,100,100,
5619,100,5.0,100,100,100,
10237,100,4.0,100,100,100,
21077,100,5.0,100,100,100,
11991,100,2.0,100,100,100,
9157,100,5.0,100,100,100,
21542,100,3.0,100,100,100,
7233,100,3.0,100,100,100,
10233,100,3.0,100,100,100,
21633,100,3.0,100,100,100,
5423,100,5.0,100,100,100,
9459,100,3.0,100,100,100,
21117,100,3.0,100,100,100,
11746,100,3.0,100,100,100,
9939,100,2.0,100,100,100,
21578,100,3.0,100,100,100,
6757,100,3.0,100,100,100,
9298,100,4.0,100,100,100,
21643,100,1.0,100,100,100,
5825,100,4.0,100,100,100,
9983,100,3.0,100,100,100,
21550,100,3.0,100,100,100,
11754,100,3.0,100,100,100,
9511,100,4.0,100,100,100,
21469,100,2.0,100,100,100,
6962,100,4.0,100,100,100,
10143,100,4.0,100,100,100,
21084,100,4.0,100,100,100,
5541,100,2.0,100,100,100,
9013,100,3.0,100,100,100,
21350,100,3.0,100,100,100,
11896,100,3.0,100,100,100,
9783,100,3.0,100,100,100,
21601,100,2.0,100,100,100,
6904,100,2.0,100,100,100,
9090,100,5.0,100,100,100,
21410,100,4.0,100,100,100,
5499,100,2.0,100,100,100,
10222,100,4.0,100,100,100,
21315,100,4.0,100,100,100,
11487,100,3.0,100,100,100,
9265,100,2.0,100,100,100,
6827,100,4.0,100,100,100,
10377,100,3.0,100,100,100,
5535,100,3.0,100,100,100,
8965,100,3.5,100,100,100,
11343,100,3.0,100,100,100,
9704,100,2.0,100,100,100,
7304,100,2.5,100,100,100,
9324,100,3.0,100,100,100,
5572,100,3.0,100,100,100,
10247,100,3.0,100,100,100,
11646,100,3.5,100,100,100,
9229,100,4.0,100,100,100,
7207,100,3.0,100,100,100,
10435,100,3.0,100,100,100,
5394,100,5.0,100,100,100,
9469,100,3.0,100,100,100,
11259,100,3.0,100,100,100,
10171,100,3.0,100,100,100,
7335,100,2.0,100,100,100,
9307,100,3.0,100,100,100,
5577,100,3.0,100,100,100,
9879,100,3.0,100,100,100,
11859,100,4.0,100,100,100,
9591,100,3.0,100,100,100,
7312,100,4.0,100,100,100,
10311,100,3.0,100,100,100,
5435,100,3.0,100,100,100,
9627,100,4.0,100,100,100,
11323,100,3.0,100,100,100,
9988,100,3.5,100,100,100,
7195,100,3.0,100,100,100,
9680,100,3.0,100,100,100,
5769,100,3.0,100,100,100,
9942,100,3.0,100,100,100,
12003,100,2.0,100,100,100,
9681,100,3.0,100,100,100,
7294,100,4.0,100,100,100,
9973,100,4.0,100,100,100,
5294,100,3.0,100,100,100,
9685,100,1.0,100,100,100,
11420,100,3.5,100,100,100,
10383,100,4.0,100,100,100,
7075,100,3.0,100,100,100,
9049,100,4.0,100,100,100,
5812,100,3.0,100,100,100,
9953,100,4.0,100,100,100,
11679,100,2.0,100,100,100,
9413,100,3.0,100,100,100,
7103,100,3.0,100,100,100,
10269,100,1.0,100,100,100,
5504,100,3.0,100,100,100,
9578,100,4.0,100,100,100,
11556,100,3.0,100,100,100,
9809,100,2.0,100,100,100,
6850,100,3.0,100,100,100,
8979,100,4.0,100,100,100,
5689,100,1.0,100,100,100,
2303,100,3.0,100,100,100,
11316,100,2.0,100,100,100,
9162,100,3.0,100,100,100,
10636,100,2.5,100,100,100,
2745,100,3.0,100,100,100,
5386,100,4.0,100,100,100,
9504,100,3.0,100,100,100,
11862,100,4.0,100,100,100,
2490,100,3.0,100,100,100,
11145,100,3.0,100,100,100,
9554,100,2.0,100,100,100,
5884,100,1.0,100,100,100,
2550,100,3.0,100,100,100,
11871,100,3.0,100,100,100,
1352,100,2.0,100,100,100,
10566,100,3.0,100,100,100,
2851,100,4.0,100,100,100,
5801,100,2.0,100,100,100,
1444,100,4.0,100,100,100,
11569,100,3.5,100,100,100,
2324,100,2.0,100,100,100,
11198,100,4.0,100,100,100,
1724,100,3.0,100,100,100,
5864,100,4.0,100,100,100,
2498,100,3.0,100,100,100,
11522,100,4.0,100,100,100,
1277,100,4.0,100,100,100,
10998,100,3.0,100,100,100,
2702,100,4.0,100,100,100,
5269,100,3.0,100,100,100,
1825,100,3.0,100,100,100,
11480,100,3.0,100,100,100,
2291,100,3.0,100,100,100,
10843,100,3.0,100,100,100,
1864,100,3.0,100,100,100,
5265,100,3.0,100,100,100,
2759,100,3.0,100,100,100,
11939,100,3.0,100,100,100,
1918,100,3.0,100,100,100,
10532,100,3.0,100,100,100,
2430,100,3.0,100,100,100,
5649,100,3.0,100,100,100,
1557,100,2.0,100,100,100,
11802,100,5.0,100,100,100,
2134,100,2.5,100,100,100,
10584,100,3.0,100,100,100,
1599,100,4.0,100,100,100,
5652,100,5.0,100,100,100,
2450,100,3.0,100,100,100,
11593,100,3.0,100,100,100,
1636,100,3.0,100,100,100,
11100,100,3.0,100,100,100,
2279,100,5.0,100,100,100,
5274,100,3.0,100,100,100,
1916,100,4.0,100,100,100,
11257,100,4.0,100,100,100,
2383,100,3.0,100,100,100,
11136,100,3.0,100,100,100,
1983,100,2.0,100,100,100,
5744,100,4.0,100,100,100,
2377,100,2.0,100,100,100,
11778,100,3.0,100,100,100,
1707,100,3.0,100,100,100,
10769,100,3.0,100,100,100,
2683,100,3.0,100,100,100,
5254,100,4.0,100,100,100,
1364,100,2.0,100,100,100,
11998,100,3.0,100,100,100,
2068,100,3.0,100,100,100,
10684,100,4.0,100,100,100,
1819,100,3.0,100,100,100,
5588,100,4.0,100,100,100,
2092,100,3.0,100,100,100,
11921,100,3.0,100,100,100,
1766,100,5.0,100,100,100,
10518,100,3.0,100,100,100,
2457,100,3.0,100,100,100,
5937,100,3.0,100,100,100,
1628,100,4.0,100,100,100,
11821,100,4.0,100,100,100,
2099,100,3.0,100,100,100,
10753,100,3.0,100,100,100,
1883,100,4.0,100,100,100,
5375,100,4.0,100,100,100,
2363,100,2.0,100,100,100,
11954,100,3.0,100,100,100,
1333,100,2.0,100,100,100,
10773,100,3.0,100,100,100,
2213,100,3.0,100,100,100,
5581,100,3.0,100,100,100,
1814,100,3.0,100,100,100,
11779,100,3.0,100,100,100,
2582,100,4.0,100,100,100,
11224,100,3.0,100,100,100,
1274,100,3.0,100,100,100,
5904,100,3.0,100,100,100,
2540,100,3.0,100,100,100,
11213,100,3.0,100,100,100,
1917,100,4.0,100,100,100,
5249,100,5.0,100,100,100,
2353,100,4.0,100,100,100,
11196,100,4.0,100,100,100,
1583,100,1.0,100,100,100,
5927,100,3.0,100,100,100,
2233,100,3.0,100,100,100,
10951,100,4.0,100,100,100,
1532,100,2.5,100,100,100,
5641,100,2.0,100,100,100,
2701,100,3.0,100,100,100,
